time,Naive T-cells,helper T-cells,cytotoxic cells,Treg-cells,Naive Dendritic cells,Dendritic cells,Macrophages,Cancer,Necrotic cells,\mu_1,\mu_2,HMGB1,IFN-\gamma,TNF-eta
0.0,1.1615564811663048,0.9223554496027088,0.00011201120209018823,0.3195110014172909,9.412592979057314,0.0009891921389678592,0.6701402356859479,0.0003574089874482626,0.0,1.4903171036674014,1.3487507346497036,1.2172350778191499,0.17240035613198978,0.10749675247107468
1.0,1.8765821961688984,0.4827258434860101,1.2813482088584924,0.644749489601551,7.924452612900523,0.08473542576499014,0.6729643928600751,0.0003592407688212113,1.8249075793413729e-06,0.9497737632842059,0.6566269272280265,0.02545529961768949,0.938833082759266,0.6676436675325428
2.0,2.4955347810458477,0.40580165196267703,1.113390258001113,0.9052667581660517,6.902503793146258,0.10566523645613865,0.6703595701347844,0.0003606064890743383,3.8874134237986855e-06,0.7539676852746892,0.6956044089128038,0.025506693337939892,0.8269395774722218,0.7137933911916923
3.0,2.898415293730575,0.39945309194805356,1.0068371890409216,1.1978071069384117,6.138705502290279,0.11715154650985311,0.6672165413901037,0.00036192426035710606,5.855934844459856e-06,0.6839991741451679,0.7459745323100676,0.026100657830135453,0.768576398772483,0.7654465374301248
4.0,3.1623725619074246,0.3813265134650596,0.8850241601940968,1.4543255155896608,5.567484652203858,0.12273241618594688,0.6638512285698335,0.00036325398873454027,7.747701185229102e-06,0.657368424467914,0.7924190127900747,0.026494375604723928,0.6986186667824144,0.810267335727483
5.0,3.3590996100561417,0.3640461962875343,0.7976164581054669,1.646964994080354,5.140717056849713,0.1244542464075015,0.6601221763137608,0.00036462002332452776,9.563127495355996e-06,0.6451540710202639,0.8271986767098771,0.026747629965053712,0.6462900046436746,0.8429526493163603
6.0,3.5155348824801163,0.3508684775941866,0.7438937496782723,1.7883192161881716,4.822046087035828,0.12381717265483627,0.6561223840408005,0.0003660128245744735,1.132939333714302e-05,0.6378717606867937,0.8517176651161867,0.026917701998677455,0.6130606209114124,0.8659067925264441
7.0,3.6456987487309975,0.3403649799757601,0.7090135175796637,1.8933454275234751,4.58420636848801,0.1218392225382507,0.6519402530183714,0.0003674233550080279,1.3064704991529632e-05,0.6323097219270326,0.8688619571249836,0.027017923660712484,0.5906656604103377,0.8819749654774193
8.0,3.7584656974624218,0.3316393703738634,0.6849524410574757,1.9733330405533835,4.406788601747207,0.11918751953483336,0.6476317298518367,0.0003688465205143376,1.477845291534007e-05,0.6273507943351087,0.8808984199885669,0.027065199505807266,0.574544276566282,0.8932962899784639
9.0,3.859168883869504,0.3242181094640659,0.6675219092138693,2.0364112773277547,4.274515066396024,0.11628970566601508,0.6432354788003006,0.00037027929303275935,1.647588553912125e-05,0.6226091059933972,0.8894710100310019,0.027075715371658808,0.5623237999808972,0.9014098694193918
