time,Naive T-cells,helper T-cells,cytotoxic cells,Treg-cells,Naive Dendritic cells,Dendritic cells,Macrophages,Cancer,Necrotic cells,\mu_1,\mu_2,HMGB1,IFN-\gamma,TNF-eta
0.0,0.9403811973992564,0.7662318656885898,1.8157732986499489,1.37616228717171,1.6825037034047416,0.00031350772355995845,1.3815534898956263,0.04828367308951186,0.04828367308951186,0.08825317637499161,0.19795240332066966,1.0149243219445032,5.220215686951768,1.310624872960611
1.0,2.0616469705755094,0.14122941405795947,0.23596452747424035,1.1243084397148329,2.0661934820239707,0.05087692359779772,1.3576268778332838,0.04844268397133745,0.048238487883319504,0.859059096011617,1.2733408893637437,0.08452094102614166,0.36457165630015437,1.3185124278472236
2.0,2.9611750339222893,0.2664866855082849,0.5589002633914069,0.9636473639653852,2.353828683507843,0.09063926778250714,1.3331884902513578,0.04872343600248719,0.0481325579892218,1.1055988394807252,1.2269043764467258,0.0848335883718298,0.5753058987911343,1.2709627323628219
3.0,3.29818008189148,0.39846038130327055,0.9539666297155979,1.1983058184427244,2.5581629705690796,0.12718428291617623,1.3111045615071841,0.0489765425906031,0.04811065825477099,1.1853646184598359,1.2384971176767852,0.0865893425640314,0.8501631316102387,1.2920490580705204
4.0,3.301150982643046,0.44477513582633443,0.9868561225040143,1.4228622724488624,2.7030915246959544,0.15950815168696098,1.2906800510640437,0.049212360393907216,0.048129696875885614,1.204855659968749,1.2626719001783928,0.08699972188654245,0.8836088885877944,1.3129199553024165
5.0,3.1876370742300653,0.468908591760505,0.9586036320151894,1.52417508426036,2.8066524807728372,0.18690093089228854,1.2712758040965422,0.04945145476064915,0.048148600364493824,1.2016221209443105,1.2684648349575502,0.08683566706667367,0.8704964387890457,1.3138772389248101
6.0,3.0364520641294863,0.48827694179055714,0.9426716585122493,1.5508594790078294,2.8809903502849172,0.20955526953671155,1.2527566172389504,0.04969317874739523,0.04816470642773938,1.1906142968693414,1.260966790420276,0.08651082016239407,0.8635037226088752,1.3029868245126983
7.0,2.8855208281286564,0.5038232598315859,0.9338497892969045,1.5399504789035978,2.934574981661756,0.2279676945426369,1.2350573457384064,0.049935902860939144,0.04817924759132912,1.1771865868324862,1.246783225392786,0.08610981945447047,0.8599176060673116,1.2864381409239698
8.0,2.752573669601874,0.5163365743417155,0.9294214978943959,1.5132036143090863,2.9733842732534312,0.2427241044028654,1.2181192036355917,0.05017888542198301,0.048192963420550496,1.163184678663975,1.2298502752182452,0.08568353501432865,0.8582725146147355,1.26784978383177
9.0,2.643088028539931,0.5263777930196786,0.9276745315625746,1.4830814608621978,3.0016393110243134,0.25441453781706974,1.2018905392900316,0.05042169885051294,0.04820641074788741,1.1492511193776758,1.212454670651952,0.08526102919083009,0.8576873815138557,1.2492801041186563
10.0,2.5565188041215676,0.534296993044685,0.9272154128046619,1.4557875201106958,3.022329894487843,0.2635842014649021,1.1863241191381637,0.05066410567171172,0.048219959174016946,1.1356040546699426,1.1957747326978814,0.0848552290014882,0.8574119986602406,1.231736160646579
11.0,2.4899099626447625,0.5403782151462136,0.927103803990189,1.433753096425252,3.0375822101097167,0.27071122191301306,1.171375836117387,0.05090600464547334,0.04823380581679543,1.1223109999242464,1.1802986498324477,0.08447027945016124,0.8569475354148613,1.215591637434855
12.0,2.4397020038924238,0.5448911149498412,0.9268074867479418,1.4174131126279537,3.0489138454582814,0.2762011688551055,1.15700468273208,0.051147382572629956,0.04824802551931626,1.1093876204745647,1.1661370691870927,0.08410623929435761,0.8560367924698961,1.2008861273614742
13.0,2.402535948438641,0.5480950657180024,0.9260826717706291,1.406287325360697,3.057411235113335,0.2803904819356619,1.1431730233365553,0.051388276426704155,0.048262620872407756,1.0968328807916903,1.153220576051653,0.08376158229906508,0.854594563765733,1.187507638390193
14.0,2.3755440793069735,0.5502302982065238,0.9248612647857936,1.3995688960965307,3.0638539561348286,0.28355392683720515,1.1298467494914015,0.051628747427421615,0.04827755930901609,1.0846409523912781,1.1414103174702337,0.08343438733138951,0.852637666153861,1.1752919843395568
15.0,2.356399507172817,0.5515096999128499,0.9231683405444715,1.3964126841574078,3.0688023822739714,0.28591334614503905,1.116995226162823,0.051868865201230144,0.0482927964614617,1.072804818050128,1.130553824680639,0.08312282444802013,0.850232891602987,1.164071337626938
16.0,2.343266130676829,0.552114989922944,0.9210699285264967,1.396057973605591,3.072659888861142,0.2876462886815373,1.1045910684225422,0.05210869913128334,0.048308288979600954,1.0613171160383146,1.1205098328877547,0.08282531441360642,0.8474643050099394,1.153694788605909
17.0,2.334717370072921,0.5521968583538713,0.9186435720197696,1.3978671808461165,3.0757171842633757,0.28889385887593044,1.0926098205388215,0.05234831426072265,0.04832400047511932,1.0501702079129254,1.1111569827623944,0.08254056382241154,0.8444153183491369,1.1440345496435917
18.0,2.329653773710086,0.5518776462679654,0.9159636982341944,1.4013259019942144,3.0781840318964386,0.28976755928538156,1.0810295983197133,0.052587769805318034,0.04833990348666684,1.039356126113057,1.1023948777870414,0.0822674901708421,0.8411603820290725,1.1349857844250666
19.0,2.3272314003153975,0.551255134163593,0.913095470568646,1.4060279969699767,3.0802119544299122,0.29035505586102617,1.0698307400983904,0.052827119001929136,0.04835597941850695,1.0288665683960843,1.0941420209659856,0.08200522031786116,0.8377622010815138,1.1264636996454593
20.0,2.326803297604487,0.5504065823207629,0.9100931540993517,1.411656660726051,3.0819105498628216,0.2907249685562177,1.0589954863769075,0.05306640957260553,0.0483722175690232,1.0186929507584181,1.0863327703518282,0.08175302743918562,0.834271724247601,1.1184001459825543
21.0,2.3278734501301166,0.5493925397812005,0.9070006557355816,1.4179662736524148,3.0833592277537267,0.2909308029889579,1.0485076969800156,0.053305684418624336,0.04838861385185988,1.0088264931274593,1.078914282791502,0.0815103010410233,0.8307294260389363,1.110740314685454
22.0,2.3300611425056306,0.5482601633877783,0.9038528560534239,1.4247669311872095,3.084615668889532,0.29101413776925344,1.0383526095369315,0.053544982329416076,0.04840516953808425,0.9992583154550747,1.0718438531186163,0.08127652114252487,0.8271669500810754,1.10343993022098
23.0,2.3330740606002216,0.5470459788200169,0.9006771598337212,1.4319120649801842,3.085721829832749,0.29100715325779114,1.028516638799979,0.05378433862266033,0.04842189014813516,0.9899795263011796,1.065086754614905,0.0810512377144339,0.8236087590390604,1.0964629983933143
