time,Naive T-cells,helper T-cells,cytotoxic cells,Treg-cells,Naive Dendritic cells,Dendritic cells,Macrophages,Cancer,Necrotic cells,\mu_1,\mu_2,HMGB1,IFN-\gamma,TNF-eta
0.0,1.0329312864612203,0.568058925811577,1.0046242029251569,1.1406451907690875,0.002353843269259736,8.148538836294339,0.9610551268757971,0.0003574089874482626,0.0,0.5801436751385647,0.3079989147699777,1.0242579803076437,0.0,1.0363664793468153
1.0,0.2523433782693671,1.6700723819969059,0.5517940901768146,0.8862616388465662,0.98858316530083,6.171598509032059,0.9773930645818278,0.00035873746639523627,2.0007332602708952e-06,0.884004644221714,1.0372375135661176,0.0385720012444444,0.9602692816827195,0.9605995851591606
2.0,0.30730840017330485,1.7619452645785276,0.7235362054672183,0.6697548352745325,1.718605867643206,4.68494980275986,0.9915573960251995,0.0003603634558123079,3.820294121325916e-06,0.9917716047667763,0.9891985284448761,0.03900260927089195,1.0726269509965756,0.9319406612757006
3.0,0.3657290870026334,1.8163595464587665,0.9513082687292282,0.611700511775251,2.2576183371631346,3.564939657853169,1.0071563723615042,0.0003619269254233017,5.843073092469786e-06,1.0412842182969158,0.970003028629036,0.039966952418983355,1.2134451735607625,0.9338471796509773
4.0,0.4378762521798213,1.7175537135727266,1.0786733262479113,0.6285853745911879,2.6553182267596886,2.7212186537720355,1.0215930244362497,0.00036341482830899165,8.033546903236722e-06,1.0642830269380315,0.9709283138963748,0.04024378440485399,1.2565553979718707,0.9487252253973815
5.0,0.527054845897072,1.5477313923524914,1.1208856184913096,0.6721708941497206,2.949272851735812,2.0854045683928293,1.0327760779769994,0.00036487109544767896,1.0296234243484335e-05,1.0716321323264721,0.9787967161365746,0.04001616271497829,1.2319813563130722,0.9659139050420587
6.0,0.6331573485787927,1.3705482684620018,1.1236120919222876,0.7245130794262755,3.1671022684176418,1.6060146725170068,1.0402222988493142,0.00036632396192760733,1.2571706372317693e-05,1.0701575357222655,0.9879939704954533,0.03959589252349646,1.182886733935255,0.981684499196958
7.0,0.7554007947257833,1.2091031904573748,1.11123545095391,0.7801893299048849,3.328921783353089,1.2443790230640284,1.0442334856018503,0.00036778376733563617,1.4835367829278603e-05,1.0640692243244565,0.9967791200896969,0.039130264716468334,1.12955179923459,0.9952748538801528
8.0,0.89302574655223,1.0680775197716452,1.0922262177161168,0.8373595695208003,3.449435377546411,0.9714341873120438,1.0453022312759346,0.00036925386973377984,1.7077572872097493e-05,1.0555646269545742,1.0046907119472717,0.03866630516388191,1.078132021213233,1.006744561800595
9.0,1.044980306449809,0.9470170140492936,1.0696614627839423,0.8951619750978261,3.539438417360884,0.7653167407159693,1.043912262328585,0.00037073571821242553,1.9293774325051266e-05,1.0457206164287092,1.0116289492954194,0.038219101983668374,1.0302596353999287,1.016327845279632
10.0,1.2095992826375417,0.8442581657889561,1.0451672850062521,0.9531473197751069,3.606873222287969,0.6095709123637943,1.0404959138075747,0.0003722300616110153,2.1481589946435815e-05,1.0350948738050518,1.0176231130650908,0.03779505369217603,0.9863937321265374,1.0242936427640956
11.0,1.384502696954954,0.757846398510964,1.019867244005432,1.0111046057432538,3.657588957126738,0.49180703598440756,1.0354299361591888,0.0003737371692868072,2.363996212115396e-05,1.0240111453466627,1.0227644448049023,0.03739740026487476,0.946623013069811,1.0309098033288586
12.0,1.5666545774014136,0.685796149721986,0.9946167785160752,1.0689528830323547,3.6958966158285484,0.4026942535518552,1.0290389969699454,0.0003752569061858041,2.5768805395794563e-05,1.0126788878267652,1.0271724266219702,0.03702765617617038,0.9108736361511194,1.0364258769142545
13.0,1.7525343429558637,0.6261889436589626,0.9700690707338921,1.126653899634666,3.7249762795057775,0.3352033557110175,1.0216005731810118,0.0003767887995352028,2.78687792282358e-05,1.0012433929401254,1.0309712913880233,0.03668605570712874,0.8789757349372501,1.0410608927797769
14.0,1.9383914494881567,0.577217806948213,0.9466893938807567,1.1841375008844557,3.74717662950324,0.28403725052413004,1.0133497765149382,0.0003783321197331653,2.9941088660799036e-05,0.9898082279351058,1.0342717564177808,0.03637168287060438,0.850685657453708,1.044993482216072
15.0,2.120544006155067,0.5372143698840315,0.9247642999119802,1.2412449419427751,3.7642354081308103,0.24520246027872436,1.0044838384605623,0.0003798859753403551,3.1987288145686514e-05,0.978446745534468,1.0371574642612267,0.03608255746955829,0.825699498094948,1.04835500760056
16.0,2.2956707285867366,0.504669184974193,0.9044247518415676,1.2977002110792415,3.777441639651827,0.2156866779107394,0.9951663345594538,0.00038144941022855323,3.4009096693404686e-05,0.9672093245690508,1.039677420381472,0.03581579813340891,0.8036717603190852,1.0512276668204965
17.0,2.4610467242976615,0.47824628638023275,0.8856835229818023,1.3531152948141196,3.787754744648415,0.19321622638983513,0.9855312617980307,0.0003830214878348508,3.600824291283056e-05,0.9561288617538901,1.0418454825878274,0.03556789320423837,0.7842398441264038,1.053648815691381
18.0,2.61468873837362,0.4567900490291811,0.8684776911078264,1.4070262291282154,3.7958917303332615,0.17607368256017142,0.9756870103195363,0.000384601351642618,3.798635414988888e-05,0.9452253361654616,1.0436464735181097,0.035335035697430274,0.7670493540458176,1.0556208129081397
19.0,2.7553984493846206,0.43932301372437355,0.8527062516234498,1.4589485356642298,3.8023907756730853,0.1629608273151071,0.9657201857197883,0.00038618825845850675,3.9944893227564426e-05,0.9345096206790636,1.0450468845453198,0.03511347497939837,0.7517738952373365,1.057124463814136
20.0,2.8827153746639658,0.4250349168933377,0.8382557472721867,1.5084364110614514,3.8076575292764834,0.15289555134708174,0.955699195881246,0.0003877815881807008,4.188513566962824e-05,0.9239865165558573,1.0460072137298695,0.03489980384736851,0.7381263271902837,1.0581328834917576
21.0,2.996805567735072,0.4132657845230254,0.8250144588009936,1.5551317288314666,3.81199869671147,0.14513455525543695,0.9456774928078143,0.0003893808375010542,4.380817477101848e-05,0.9136570074477858,1.0464930169289066,0.0346911571430871,0.7258619936080414,1.0586232312373505
22.0,3.098316411520992,0.403485315888053,0.8128770992913218,1.5987948569389263,3.8156466001775633,0.13911506994519934,0.9356964201582113,0.0003909856049280522,4.571494212998462e-05,0.9035198313464837,1.0464828724962134,0.03448530602996428,0.7147757794590828,1.0585847494826186
23.0,3.1882256030590876,0.39527184114560376,0.801744994632975,1.6393148382780554,3.8187771973940032,0.13441102035252278,0.9257876288322201,0.0003925955734113297,4.7606233239531704e-05,0.8935724837392165,1.0459724302396085,0.03428066295496607,0.7046964738057938,1.058022628807024
24.0,3.267703402331536,0.38829246916527005,0.7915245672957316,1.676702364731523,3.8215234549525667,0.13069995593020398,0.9159750791484746,0.00039421049381089244,4.948273257241401e-05,0.8838118215044235,1.0449749739955387,0.03407622480589909,0.6954804996493033,1.0569583366245878
25.0,3.3379989142131774,0.3822855606813423,0.7821259747090691,1.7110707488945625,3.823985416895771,0.12773800231528182,0.9062766712907853,0.0003958301708891323,5.134503521170054e-05,0.874234397862957,1.0435193703407102,0.03387147395655121,0.6870062681033969,1.0554274327663031
26.0,3.4003546434271086,0.37704602071436066,0.7734627017039917,1.7426108553726594,3.826237853591859,0.12534092095632296,0.8967055494150286,0.0003974544522352217,5.319366416437838e-05,0.864836633574815,1.041646493383953,0.03366627051696246,0.6791698559323297,1.0534759795922652
27.0,3.4559474359056765,0.37241329094649295,0.76545199406967,1.7715650782165213,3.82833615619116,0.12336970832947121,0.887271139844168,0.0003990832196389788,5.502908396629101e-05,0.8556149025974048,1.0394051360087364,0.03346074376438154,0.671881837950783,1.0511565684168571
28.0,3.5058524123523283,0.36826174499650766,0.7580156541906092,1.7982036101869268,3.830320900385496,0.12171967004995876,0.877979969354017,0.00040071638253152487,5.685171110705714e-05,0.8465655714902905,1.0368480915828202,0.03325519866734602,0.6650650119824958,1.0485245840687292
29.0,3.5510246852291156,0.3644931095841555,0.7510809775984982,1.8228049027121769,3.832221404097571,0.12031210281197825,0.8688363099700285,0.000402353872926534,5.8661922118297856e-05,0.837685019558172,1.034028832437414,0.033050042915004366,0.6586527565103897,1.045635121431265
30.0,3.5922940202795193,0.36103051185202706,0.7445815068336453,1.8456409240725267,3.834058500886938,0.119087962862603,0.8598426863311037,0.00040399564143848825,6.0460059970508106e-05,0.8289696514750166,1.0309989649849851,0.03284571973596708,0.6525877335911233,1.042540639923401
31.0,3.6303683962983953,0.3578138137821928,0.7384574778764946,1.8669669737765868,3.835846699683323,0.11800304521456416,0.8510002745745614,0.00040564165411535703,6.224643918640643e-05,0.8204159066294919,1.0278064620056442,0.03264267625301684,0.6468208472895305,1.0392894220572337
32.0,3.665842737431224,0.354796021139699,0.7326560427386838,1.887015566661093,3.837595838277747,0.11702435431177627,0.8423092129324039,0.00040729188985025457,6.4021350033196e-05,0.8120202682735937,1.0244946070546308,0.03244133130461845,0.6413103382426233,1.0359246816061531
33.0,3.6992106235404387,0.35194039858183174,0.7271310891700413,1.9059933194222933,3.8393123740565023,0.11612730245552255,0.8337688497258283,0.00040894633818549744,6.578506209206037e-05,0.8037792718612218,1.021101483095721,0.032242060404341265,0.6360208869559767,1.032484189587077
34.0,3.730877281040776,0.3492182317155274,0.7218429163876587,1.9240802083372208,3.841000363522908,0.115293592049723,0.8253779375429742,0.00041060499747927953,6.753782725248418e-05,0.7956895121378009,1.0176598869721423,0.03204518782576069,0.6309228167983552,1.0290002942370295
35.0,3.7611723012289233,0.3466070979269696,0.7167577498764721,1.9414304842292365,3.8426621855877214,0.11450964136531323,0.8171347831143145,0.00041226787334983534,6.927988226184226e-05,0.78774764949561,1.0141975460417565,0.031850984730079225,0.6259913577191377,1.025500212286669
36.0,3.790361371067909,0.34408951717858943,0.711847145388939,1.958174535807333,3.8442990720316073,0.11376540966951101,0.8090373633029774,0.0004139349773607457,7.101145088979282e-05,0.7799504147124673,1.0107375089909973,0.031659670877335074,0.6212059496882871,1.0220064685002666
37.0,3.8186571503062354,0.3416518361968663,0.707087361031518,1.9744212408925217,3.845911520209674,0.11305345974107459,0.801083420600945,0.00041560632585695785,7.273274585034319e-05,0.7722946126812625,1.0072986248516282,0.031471418446574966,0.6165496038489873,1.0185374092126602
38.0,3.846228716588517,0.3392833947136472,0.7024587143961719,1.9902606055022964,3.8474995690802976,0.11236829756850238,0.7932705332451815,0.00041728193902667156,7.444397037138283e-05,0.7647771241908008,1.0038960722912482,0.03128635711679585,0.6120083339179182,1.0151077484247508
39.0,3.8732099529693853,0.33697584055460217,0.6979449791405058,2.0057664854382895,3.849063003381612,0.11170584972559908,0.7855961718178299,0.0004189618400727824,7.614531961412154e-05,0.7573949064310134,1.0005418998983078,0.031104579978518114,0.6075706376735928,1.0117291184288166
40.0,3.8997054860233358,0.33472266618625923,0.6935329255719352,2.0209986501409225,3.8506014844225653,0.11106312102172933,0.7780577393234062,0.00042064605461660507,7.78369816108605e-05,0.7501449951716322,0.9972454372105519,0.030926148105619482,0.603227130125818,1.0084104849686746
41.0,3.9257973631118848,0.3325187311601619,0.6892117206534024,2.0360054629432462,3.852114648933948,0.11043787237698252,0.7706526071691561,0.0004223346100614836,7.951913843397175e-05,0.7430245022416373,0.9940138242436165,0.030751096648747707,0.5989700912114588,1.0051586734155629
42.0,3.9515492031494324,0.33035998808782097,0.684972580252957,2.0508256179408764,3.8536021608970126,0.10982843681073749,0.7633781377952056,0.00042402753519464717,8.119196685727794e-05,0.7360306154249707,0.9908523534674472,0.03057943901732093,0.5947932048098684,1.0019787091680519
43.0,3.9770100828291985,0.3282432222517265,0.6808083749337042,2.0654899033438383,3.8550637469509823,0.10923356000299984,0.7562317039671584,0.00042572485980449826,8.285563903833078e-05,0.7291605970933929,0.9877648181184495,0.0304111709994923,0.5906912779942883,0.9988741602808953
44.0,4.002217676276645,0.32616585904377277,0.6767133224820192,2.080022676513305,3.856499213556654,0.10865228588047682,0.7492107027149973,0.00042742661438795166,8.451032305466409e-05,0.72241178232622,0.9847538021099768,0.030246274335356205,0.5866600226476286,0.995847422268052
45.0,4.027200738101816,0.3241258141637539,0.6726827291566839,2.094443109054331,3.8579084532702463,0.10808387269027606,0.742312565694496,0.00042913282991141746,8.615618334862095e-05,0.7157815771870223,0.9818209242362546,0.030084719731621246,0.5826958774768739,0.9928999573730488
46.0,4.051980906821325,0.3221213883354142,0.6687127848592224,2.1087661226984338,3.8592914423116724,0.10752773928367354,0.7355347656485691,0.00043084353764411796,8.779338105363818e-05,0.7092674568394489,0.9789670220475276,0.029926469134752016,0.5787958621632406,0.990032473234044
47.0,4.076574402529337,0.32015117173710084,0.664800379540224,2.1230032866623874,3.860648236424474,0.10698341568219949,0.7288748221463267,0.0004325587690037785,8.94220743057282e-05,0.7028669634764269,0.9761923271799149,0.02977147779911711,0.5749574980722499,0.9872450946781505
48.0,4.100993239728099,0.31821397640834537,0.6609429622132221,2.1371635022341993,3.8619789630674624,0.10645051144374366,0.7223303051226999,0.0004342785554428274,9.104241848145103e-05,0.6965777044762631,0.9734965987803331,0.0296196962301335,0.5711786197572007,0.9845374918709371
49.0,4.125246132592444,0.31630878791995115,0.6571384277713498,2.1512535175465763,3.8632838125090343,0.10592869509117915,0.715898837379266,0.00043600292837039895,9.265456635329621e-05,0.6903973510741893,0.9708792246275835,0.029471071155941084,0.5674573925419433,0.9819089795627818
50.0,4.149339372078333,0.31443471983653126,0.6533850127687315,2.16527844885423,3.8645630270493654,0.10541767503423981,0.7095780940046741,0.00043773191909033846,9.425866833991879e-05,0.6843236342093385,0.9683393202655527,0.02932554688388036,0.5637922053118054,0.9793586123233654
51.0,4.17327735128798,0.3125909869041285,0.6496812291749497,2.1792420985409615,3.8658168932487924,0.10491718928242547,0.7033658035936038,0.00043946555875575347,9.585487259263515e-05,0.6783543436326139,0.9658757910410886,0.029183066060818857,0.5601816307061195,0.9768852447102181
52.0,4.197063007282177,0.3107768829220464,0.6460258073069071,2.1931472312637235,3.867045734073998,0.10442699752419818,0.6972597477280026,0.00044120387833993056,9.744332511370555e-05,0.6724873256849654,0.9634873848031065,0.029043570314357833,0.5566243895894869,0.9744875820382297
53.0,4.220698044874201,0.30899176982849136,0.6424176674914959,2.2069957097463972,3.8682499048957086,0.10394687704878146,0.6912577655911064,0.0004429469085961707,9.902416964741243e-05,0.6667204868166577,0.9611727218123898,0.02890700070504336,0.5531193340818876,0.9721642093181342
54.0,4.2441834639162375,0.307235051137202,0.6388558467207239,2.2207888478121793,3.8694297810834244,0.10347661479585768,0.6853577467722934,0.00044469468006115743,0.00010059754803403051,0.6610517846553142,0.9589303569541743,0.028773298375413446,0.549665399317034,0.9699136508501524
55.0,4.2675196815810015,0.3055061670992278,0.635339483808746,2.234527489919935,3.870585754438232,0.10301600618150239,0.6795576317623411,0.0004464472230461436,0.00010216360020023609,0.6554792281159707,0.956758795346362,0.028642404763915014,0.5462615943985484,0.9677343853746657
56.0,4.29070664858992,0.3038045895525461,0.6318678033278669,2.2482120932460816,3.87171822949277,0.10256485388737961,0.6738554118784538,0.00044820456763129956,0.00010372246416968463,0.6500008769157155,0.9546565081635356,0.028514261806348126,0.5429069922260443,0.9656248612301547
57.0,4.313743977459463,0.3021298156095369,0.6284400961133525,2.2618428187814166,3.8728276194257014,0.10212296645465742,0.6682491282250698,0.00044996674366491377,0.00010527427610884009,0.6446148401003018,0.9526219494266062,0.028388812128414438,0.5396007173651234,0.9635835123986558
58.0,4.336631055320476,0.3004813625226231,0.6250557033866444,2.275419611895118,3.8739143423244276,0.10169015711756013,0.6627368700858488,0.0004517337807676211,0.00010681917038695679,0.6393192740857737,0.950653570279399,0.02826599920051191,0.5363419356960447,0.9616087721331711
59.0,4.35936711532137,0.29885876432534486,0.6217140056399432,2.2889422553921914,3.87497881845698,0.10126624323637608,0.6573167735627898,0.0004535057083383502,0.00010835727961773441,0.6341123811039004,0.9487498281459521,0.028145767428563704,0.5331298469427509,0.9596990816852736
60.0,4.38195127670326,0.29726156998725667,0.6184144164712831,2.302410400338502,3.876021468542423,0.10085104605789554,0.6519870205714973,0.0004552825555602647,0.00010988873468528524,0.6289924080982788,0.9469091918995443,0.028028062206313424,0.5299636813745304,0.957852895205338
61.0,4.404382608151464,0.2956893405983716,0.6151563732482086,2.3158236144897972,3.8770427111309553,0.10044439029959383,0.6467458371925584,0.0004570643514101452,0.00011141366478818456,0.6239576449275787,0.9451301498668245,0.027912829990022488,0.5268426935334711,0.9560686873772879
62.0,4.426660150378369,0.29414164860114017,0.611939334120026,2.3291814011998175,3.8780429614694407,0.10004610409565967,0.641591492498221,0.00045885112466680024,0.00011293219746552997,0.619006423172793,0.9434112125285543,0.02780001831353549,0.5237661595453333,0.9543449559661598
63.0,4.448782924040982,0.2926180771399037,0.6087627756560647,2.3424832079876863,3.879022630939104,0.0996560190137538,0.6365222975432029,0.0004606429039189778,0.00011444445861820875,0.6141371151403161,0.9417509134039552,0.027689575783936805,0.5207333763483087,0.9526802225889892
64.0,4.4707499476500665,0.2911182188387227,0.6056261887168263,2.355728441920016,3.879982126162588,0.09927396994057187,0.6315366041700142,0.0004624397175744421,0.00011595057253631346,0.6093481326358364,0.9401478111143899,0.027581452081012293,0.5177436586094813,0.9510730345911055
65.0,4.492560259201354,0.2896416752302061,0.6025290767211194,2.3689164864178673,3.880921848081476,0.09889979494321978,0.626632803720471,0.0004642415938699465,0.0001174506619286061,0.6046379256531472,0.9386004915392929,0.02747559796870996,0.5147963372363753,0.949521967113181
66.0,4.514212928831783,0.2881880559099547,0.5994709528798898,2.3820467126819325,3.881842191304707,0.0985333352083247,0.6218093258660372,0.0004660485608804472,0.00011894484794839423,0.6000049812056023,0.937107569082791,0.02737196528999192,0.5118907576613844,0.9480256242566699
67.0,4.535707058923285,0.2867569784032074,0.5964513397407885,2.395118481738372,3.8827435440073774,0.09817443505653994,0.6170646375559049,0.0004678606465283165,0.00012043325021510108,0.5954478223188509,0.9356676862412159,0.027270506942548324,0.5090262793371524,0.946582638606445
68.0,4.557041801563228,0.28534806736016927,0.5934697666554383,2.4081311588046104,3.883626287141784,0.09782294183264911,0.6123972417818894,0.0004696778785929373,0.00012191598684231368,0.5909650067823219,0.9342795153606901,0.02717117688137729,0.5062022739570622,0.9451916728880428
69.0,4.578216338838369,0.28396095518617115,0.5905257721065921,2.4210841001619445,3.8844907952982433,0.09747870600497326,0.6078056767863876,0.00047150028471904486,0.00012339317445214526,0.5865551264551647,0.9329417554875455,0.027073930062329856,0.5034181265960035,0.9438514168881218
70.0,4.599229909802262,0.2825952808029131,0.5876188996133488,2.433976674696212,3.885337435461668,0.09714158100215461,0.6032885147414293,0.0004733278924264688,0.0001248649282061555,0.5822168058993207,0.9316531354517804,0.02697872246031706,0.5006732330683165,0.9425605903726201
71.0,4.620081785827124,0.28125069036986156,0.5847487006090079,2.4468082460054146,3.886166568232883,0.09681142326175761,0.5988443611342571,0.00047516072911761434,0.000126331361816789,0.5779487018536827,0.9304124099507822,0.02688551100464712,0.4979670015163277,0.9413179392688779
72.0,4.640771290459278,0.2799268365309868,0.5819147320886805,2.4595781886794756,3.886978546919169,0.09648809212618815,0.5944718535364752,0.0004769988220868198,0.00012779258757569966,0.5737495019951044,0.929218361655695,0.02679425358811657,0.495298850700612,0.9401222376808146
73.0,4.661297791766762,0.27862337855113384,0.5791165575963556,2.4722858826456706,3.8877737180437655,0.09617144977945817,0.5901696608583182,0.0004788421985278854,0.00012924871637052396,0.5696179242285128,0.9280697995215285,0.026704909031077032,0.4926682104276727,0.9389722862329742
74.0,4.681660707353935,0.27733998187676717,0.5763537458647544,2.4849307184233327,3.8885524211701363,0.09586136119905618,0.5859364824189262,0.00048069088554168456,0.00013069985770710954,0.565552715788463,0.9269655590433098,0.026617437067771515,0.4900745205845826,0.9378669122876123
75.0,4.701859502688621,0.2760763181318671,0.5736258711862399,2.497512096529659,3.889314989036092,0.0955576941079684,0.5817710470513324,0.00048254491014446257,0.00013214611972908126,0.5615526523695658,0.9259045014259035,0.026531798320204875,0.48751723112536294,0.9368049691051581
76.0,4.721893686826876,0.2748320650779173,0.5709325134959038,2.510029425315341,3.8900617478715183,0.09526031894721661,0.5776721125621922,0.00048440429927279054,0.00013358760923396575,0.5576165376242462,0.9248855127589911,0.026447954276287915,0.4849958019846374,0.9357853350030028
77.0,4.741762826790324,0.2736069059964368,0.5682732568144976,2.5224821321661457,3.8907930167828773,0.09496910873560367,0.5736384641253621,0.0004862690797971671,0.0001350244317034137,0.553743201561674,0.9239075047922509,0.026365867275032564,0.4825097018713221,0.9348069141231393
78.0,4.761466534155412,0.27240052999188547,0.5656476904130618,2.534869654468595,3.891509108498108,0.09468393909503582,0.5696689141701001,0.00048813927852374173,0.00013645669131268358,0.5499315004823386,0.9229694131719675,0.02628550047840672,0.48005840887682716,0.9338686346663494
79.0,4.7810044511160505,0.27121263235240795,0.5630554102948827,2.5471914294562112,3.892210330171146,0.09440468826051941,0.5657623023483246,0.0004900149221955107,0.0001378844909383189,0.5461803169808257,0.9220701954883491,0.02620681784279411,0.4776414113155712,0.9329694469828888
80.0,4.800376288241581,0.27004291304579964,0.5604960146264997,2.559446924393175,3.8928969815407446,0.09413123684797232,0.5619174925536999,0.0004918960375165459,0.0001393079322094695,0.5424885569672022,0.9212088345769378,0.02612978411623966,0.47525820446021727,0.932108326740114
81.0,4.8195817932686245,0.26889107774592585,0.5579691074104302,2.571635612662019,3.8935693566513105,0.09386346793537088,0.5581333740898107,0.000493782651143565,0.00014072711549854348,0.5388551508744512,0.9203843349223163,0.026054364806949174,0.4729082929030181,0.9312842714406575
