Tn,Th,Tc,Tr,Dn,D,M,C,N,mu1,mu2,H,Ig,Gb,Cluster
1.3844171557246234,0.39051823122558454,0.6319216248493302,1.6294112440344155,0.000618845186513137,0.44898635833922335,0.43265142524062344,0.0003146626469825054,0.0,0.04848727362990114,0.12871997474276456,0.6800884244597142,0.0,2.6405012721447596,1
1.0836262096530556,0.47911617291053277,1.0034465591811397,1.7455238367743944,0.000618845186513137,0.00031350772355995845,0.8855055930867033,0.24575112288979323,0.24575112288979323,0.23824527953082195,0.02158466092933308,0.861214139316248,0.2651107547977302,0.27621621922311484,1
0.9471389050142279,1.378226346420943,0.028428884980401716,1.720221486141185,0.000618845186513137,2.236156539836116,0.7077108720211407,0.0003146626469825054,0.0,0.3770694074934677,0.7690154453160712,0.9204784930624526,0.5313741401462059,0.4862451963848585,1
1.7923864055873007,1.0551692677649671,7.304134645813309e-05,0.5640990300474036,0.7026868288766424,1.0503315415292298,0.5224170209794012,0.0003146626469825054,0.0,0.21960833463549495,3.4744481100301967,0.7135098758559602,0.33929518445503454,0.660160600211947,1
0.6623646796148596,1.2757323406806411,1.1126282197191901,0.7585237822154265,2.533434808050837,1.085232407075796,1.305396293738152,0.0003146626469825054,0.0,0.5091827173305701,0.24767839430608032,1.5949704685190014,0.22364244008916895,3.372863302922288,1
1.0875854877087305,1.3660531982852142,1.6636519281118207,0.9345781649626603,0.000618845186513137,1.6831764357014962,1.1087477579843066,0.0003146626469825054,0.0,0.33440769139908005,1.6800026522340648,0.8938785456568376,0.5083900684815966,0.2636981399100863,1
1.1438379974147876,1.528988706077023,0.3388684204041615,1.6144655356412436,0.000618845186513137,4.803610884344379,0.7503122861863025,0.0003146626469825054,0.0,0.6805124007337437,1.8913001840605392,1.5941967177464669,0.2307683390576526,1.9459597451497326,1
0.8883851370158069,1.2943031622652963,2.0509224210784893,0.4751834281951286,1.0831799794341848,0.00031350772355995845,1.2948093722046585,0.3397354723218651,0.3397354723218651,0.3012890452052915,0.3121103989581925,0.8958015773760288,8.936320072643188,0.22358836464923357,1
0.6783325276096693,1.7414127657733176,2.5203072933160504,1.002166911855837,1.27230208286474,0.00031350772355995845,0.8894043359628118,0.0003146626469825054,0.0,0.2626782689776517,0.6731132331124177,1.224081144438141,0.4416159070536479,0.5300985906230273,1
1.100367533505387,0.8049391044604182,0.5835699068654988,1.4915175671732912,0.000618845186513137,0.00031350772355995845,0.8220557736204076,0.30232077668536256,0.30232077668536256,1.0196618100270762,1.502776533224791,0.6464371196132352,0.4718533540690688,1.2775838796280996,1
0.7389862114209591,1.4853177388515093,1.5115652155879435,0.5662907089604269,0.000618845186513137,0.00031350772355995845,1.1590701296176222,0.0003146626469825054,0.0,1.6934002087694653,0.9549045427685571,2.488826879810803,2.7872581092317845,0.5078810908495119,1
0.857045216191412,0.4558921330167336,1.5401647954742799,0.2591834587140396,0.000618845186513137,0.6421025347072004,1.1766640609809353,0.34415906632919696,0.34415906632919696,0.4054259815387173,0.2185873964480338,0.7020772272350272,0.36733350557065275,1.2369281719900547,1
1.097758320092986,1.5089711629824611,0.3237970815332419,0.7542178083935606,0.000618845186513137,1.967223416276147,0.33271204700102935,0.0003146626469825054,0.0,0.34049903122836644,1.285539578573965,1.452985061699096,0.0,1.0246433362761305,1
1.2733822300753028,0.8840742693261651,0.6218630152206951,1.156933720289746,2.2695833359787603,1.7059059253201798,0.5062833118116954,0.2527663129159116,0.2527663129159116,0.7872386766827469,1.9081920983696783,1.21141890138647,0.6686490942984981,0.31802049061324494,1
1.0537801860335112,1.4864790831964085,2.64133054670016,0.8465011086770458,0.27259651703151944,1.8311456134406803,1.3228356876661131,0.26301138024829224,0.26301138024829224,1.2004233285074195,0.08172139625252112,1.033024828614539,5.02914092308314,0.1909330699733951,1
1.2347056662362867,0.8202529415938206,0.02584742799504973,1.9904725101834064,4.045924716044802,3.1686462772179276,0.7965237383045132,0.24215925447528536,0.24215925447528536,0.2628860814759525,0.4700100043556302,0.6595650659640575,0.2589168307583388,0.8420807883022473,1
0.8855004195256923,1.508335954344673,1.3863976087630514,1.7403219472669114,0.000618845186513137,0.00031350772355995845,0.6633986481680395,0.0003146626469825054,0.0,0.4018523559424973,4.735879664031045,0.8716652777723912,0.2438681386127257,1.1495729184392434,1
0.5658553302612476,0.7786138952540334,1.5501757712620732,1.7440199200846016,2.6574169834377597,3.17124578624497,0.8991300392169057,0.0003146626469825054,0.0,0.6703480843202847,0.41400850700657654,0.9895661808948725,0.11269240972253,0.5111889131142582,1
0.7547738706598955,0.9910200794978467,2.8105292351852302,1.045631252046032,0.000618845186513137,0.00031350772355995845,1.3582288820324486,0.0003146626469825054,0.0,0.46582022160605285,0.10109972622300595,0.6481423467976787,1.1463062228687182,0.2669601134156767,1
0.8844894424040886,1.2299007073065553,1.0481841327417154,0.43080277355168434,0.000618845186513137,0.7810808678825031,1.2966489806635166,0.10711707556834536,0.10711707556834536,0.7595204752601048,3.2391986235130643,0.8416775732142523,1.3519102388010789,0.31567119177912845,1
1.256551582564437,1.2888603320137382,1.0322603448499972,0.9714071097961301,0.000618845186513137,2.386321888585499,0.7126748902619023,0.0003146626469825054,0.0,1.196882065192186,1.6828797875556756,0.6712821304308665,0.6956661892070286,0.7551908809120388,1
0.6606274309323004,0.82932089493974,1.3659123783206468,1.9077549867116266,0.5162371081985053,0.00031350772355995845,0.9020341344671569,0.46527332300652735,0.46527332300652735,0.41848014875318834,0.7929926907893894,0.8343576908182757,1.2345147650537278,2.1673493544817104,1
0.6762525028330535,0.873393849821188,2.6278674987489885,1.7078898764240569,0.000618845186513137,0.00031350772355995845,1.4221814627993858,0.0003146626469825054,0.0,0.8039351006395717,1.032885726146877,0.6329996791887453,6.274130307279232,0.546921306794783,1
1.169886974879187,0.9991776332485531,1.9674067781082396,3.017924136002103,1.4574649956579127,0.00031350772355995845,0.3739841833943263,0.0003146626469825054,0.0,0.2867128652381734,0.8106992351086626,0.9028464255609945,0.19266588166411394,1.7417816540378606,1
0.8966681545450064,1.9789864669782427,0.976055363610505,0.4687669630082185,0.3247940693392192,0.3043134133817898,1.2627265717066922,0.22320210336995758,0.22320210336995758,1.3345482914943088,1.4136640138891874,1.0283805484645439,1.282259966049332,1.1206719093498745,1
0.7325054477688906,1.5929365388066283,0.8971757951225949,0.7910713857011525,0.000618845186513137,0.44383944185524293,0.9550735857004005,0.0003146626469825054,0.0,0.475321116927397,0.4593841459260009,1.0893616395099706,0.0,1.4168160733706068,1
1.2765499557299227,0.49358153278966144,1.6340638623130017,0.8784997566480351,0.000618845186513137,2.9543606939347247,0.3942436345035911,0.0003146626469825054,0.0,0.17933458533203958,0.4002455979524349,0.8625883927733232,0.0,1.1442706063863362,1
1.2620298488217843,1.9941939498366006,1.5879470002432634,1.7911746033647484,1.2694380176920863,0.1952988728341833,0.21777958038255524,0.0003146626469825054,0.0,0.5465840220838116,4.096645080016566,1.5535051500326265,0.8083404287405352,0.5795414193988878,1
0.9453383122640909,0.7127276493907816,0.4917564320775639,2.0021723920279038,0.000618845186513137,0.500269394811343,1.217870869581301,0.0003146626469825054,0.0,0.20573386517864148,1.8931682205857836,1.2884224923103949,0.18362468066527,0.9764807645047296,1
1.1628081547324634,1.2604790257221874,0.8312363278454695,0.9544322787070265,0.000618845186513137,0.00031350772355995845,0.5451825120622049,0.45829391887647664,0.45829391887647664,1.2443482149485923,6.94493651928916,0.8260700186911187,1.6698055937925955,0.5633213841228556,1
0.9094226539234976,0.669803799069864,0.24086131151036028,1.3284248692854757,0.000618845186513137,1.300602960641279,1.0490331945692095,0.3233883718261538,0.3233883718261538,0.22703686516059718,0.1774839384555493,1.0139398030025515,0.19914308943015235,3.17061106090218,1
0.5580359049861437,0.6490326983071492,0.5487850853030753,1.0045778605408,11.20262317855093,0.00031350772355995845,1.0276668433474478,0.0003146626469825054,0.0,0.28785136941226785,0.9574284968956052,1.4481584885349292,0.09220643620242507,0.17114279473239183,1
0.9531538023365996,0.5724399898514931,0.3150042010023418,1.9140181781395245,0.000618845186513137,1.7550509109818553,0.6061222340704546,0.16636423103918715,0.16636423103918715,1.284018008361831,1.581892762690042,0.7367833753718154,0.6121607207276547,0.17243635240525265,1
1.4264064565271566,0.7680386048788592,0.6602218607877037,1.2314713832213022,3.80760849863582,0.00031350772355995845,1.1456242036362834,0.0003146626469825054,0.0,0.2362237539842986,1.5293102546308686,0.7560837636011523,0.47132330999620664,0.4583187069733126,1
0.7604061357210988,0.8403695230961254,1.3962452984233182,1.4952102195576915,4.741909043716571,1.4786514527653218,1.0326447120522733,0.0003146626469825054,0.0,0.33022468118917003,0.3708350973608032,1.3319222071326258,0.42379717825167496,0.49233356574799336,1
1.177981505271373,0.7645046209224433,1.3295780547044351,1.1785353133678418,1.0334113501536644,0.35420111590833436,0.9334537861158743,0.28146269113603556,0.28146269113603556,0.5531698636228403,0.22265265416371452,0.5700848915327752,1.1257286059763425,0.6519256025615466,1
0.7580282759521358,1.23329158263067,1.123597188226976,0.9942731774258634,0.000618845186513137,1.8220417623678482,0.8736420035380921,0.0003146626469825054,0.0,1.66942744541778,2.3357374752647417,1.2112509590212408,2.2996459584769307,2.3574796250096495,1
1.0446182799940513,0.9292885228427447,0.012577908218863622,0.6880062839574689,0.000618845186513137,1.370395529044496,1.026940140995103,0.2565232388113813,0.2565232388113813,1.4620914005272816,1.0648141710865457,0.5453052197929863,0.09383404402035526,3.2947726712977063,1
1.1204234694362047,0.6703617418810641,0.24467459301428898,1.5480892588943203,0.9114953020198229,0.00031350772355995845,1.0491335955333052,0.0003146626469825054,0.0,0.31071935029782727,1.1227991348667223,1.2403961244691808,0.6415839896647978,0.950619095305809,1
0.9221167687969161,0.35592391004318297,0.3646286382872654,0.44325774940069695,8.049644545008485,1.3041851232465513,1.4902866611849235,0.0003146626469825054,0.0,0.43231367658947506,2.8002992243588642,1.3529529760437322,0.10098457786250326,3.155682354888443,1
1.369031471083666,0.46405811109948414,0.7486290136653715,0.7896193375758938,0.000618845186513137,4.497660763018962,0.5173812884192467,0.0003146626469825054,0.0,0.18187618416497262,0.16937111387843418,1.1631944811393153,0.032933293291804944,2.0251400518127,1
1.1596310172338486,1.4513659305061473,0.13118403718277524,0.6040011250691371,0.000618845186513137,2.7974953527607798,0.628112896908402,0.0003146626469825054,0.0,0.27483825898719,1.0052398028290657,0.9153243311844063,0.08283994618948878,2.6344778791370964,1
0.9901728225734509,1.3788463982618815,1.3138716328368756,0.9380456158580075,0.000618845186513137,0.00031350772355995845,1.0653136242105894,0.40290403373842193,0.40290403373842193,0.9615147784215609,1.2804565513992354,0.6426835704496338,3.6411655562856393,0.17991613463391193,1
0.9896706000494571,1.1478433843501354,3.8005291545572106,1.8200171929487294,2.023270007420281,0.14894626183923032,0.7618415986129821,0.0003146626469825054,0.0,0.3490424161238926,1.0097959100607707,0.7673310781405667,1.1008360283297973,0.8530781927946887,1
1.058843692818089,0.9126372821591607,0.12251610130469895,1.2714472171844098,0.000618845186513137,0.9435826108085303,0.787832611074665,0.0003146626469825054,0.0,0.9826704971950226,8.40968536970101,0.6514308066210245,0.6521683507537559,0.2697239732818065,1
0.891748164780414,0.45166279162517875,2.74239534634397,1.2863081156069378,0.000618845186513137,0.00031350772355995845,1.0938977039575821,0.3068998995558577,0.3068998995558577,0.1710487935499858,0.4145250846154019,0.9304869329719826,0.9873245265242154,0.6674723413070784,1
1.3870823541944037,1.1134041782234054,7.304134645813309e-05,0.7554744720963267,0.000618845186513137,0.9772439979683682,0.6359159806138203,0.0003146626469825054,0.0,0.7360721711275074,0.3856585117264478,0.7042708867797878,0.20023939606896954,2.5243982418542776,1
0.8786605586628137,0.9477012540189981,2.3457823210177398,1.1132117805677877,0.000618845186513137,1.982800887434466,0.44979072578053536,0.0003146626469825054,0.0,0.36711166632643594,0.8598829784094661,1.472861080151602,0.6617665886189602,0.684214890649408,1
1.0248389942460348,1.1226709434719566,0.33922849959207335,1.1043315472454307,0.000618845186513137,1.1145559792032593,0.9711842382697027,0.10018258639668064,0.10018258639668064,0.45817133571449237,2.19842187190307,0.8163918422362341,1.250056489302229,0.90447765514781,1
1.28945660781262,1.821430630283761,0.5535585779747688,0.7077234701250986,0.4657269286113956,0.01444390268737229,0.7449942214753655,0.0003146626469825054,0.0,0.19519577098174795,0.15177923771803611,1.4130541438503494,0.15712471189067886,2.622912637960044,1
0.8568698330976942,1.0473926408400844,2.074413648252064,2.628713249724942,0.000618845186513137,1.4048193957337256,0.840494193589711,0.0003146626469825054,0.0,0.5672251795796803,1.1397322458860604,0.7728833522778872,0.5283717009579171,0.13307876953359754,1
0.7554370883064604,0.8999260035610006,1.912151752947754,1.404279169655045,2.467503857549601,1.8517401963091846,0.9678664904972095,0.0003146626469825054,0.0,0.5057355197726692,0.5158216365705559,1.5601962030123222,0.3450833202418395,0.5568545305430792,1
0.837774627010368,0.4989046721851132,1.7249299134009901,1.2262547549816012,0.000618845186513137,0.00031350772355995845,0.9128774798520535,0.0003146626469825054,0.0,0.2842151376623024,0.923352549124676,0.6925060001037288,0.150563142007883,1.9235569713468053,1
0.7508041180741799,1.774653359803696,1.4544822522495213,0.402898595199209,0.5440117313029957,0.7459892027930027,1.2445257094320152,0.1255811789085487,0.1255811789085487,4.361228402012755,0.6664664354350113,1.4596478741284415,2.4817014853653006,1.0761663611905679,1
0.6878592940276105,0.25987455332079584,7.304134645813309e-05,0.47117390438810836,3.970975116537479,5.188544470700037,1.6647190296567826,0.0003146626469825054,0.0,0.361595546096286,0.8214269925908914,0.669655293905665,0.0,0.5630240627534288,1
1.1086545152525005,0.6757594751196713,1.7455226967028357,1.0964308622919685,0.8720397543704748,0.00031350772355995845,0.6659479037901269,0.0003146626469825054,0.0,0.20261215900117724,1.4251331434829957,0.8760876242524055,0.2140164762545627,2.437104639634744,1
1.0340477962942993,0.9032067208257957,0.753809675218252,1.0829574196705545,2.7694183869416023,1.5134783879805154,0.8100280232918331,0.0003146626469825054,0.0,1.869644591304643,1.0232652979314028,0.8406862352533181,0.6379139924163045,0.8342925442156534,1
1.1441576990766695,1.834142247255369,0.13593766846828287,7.901409437995096e-05,5.224037852244093,0.00031350772355995845,1.116723736377017,0.0003146626469825054,0.0,0.49649052134631827,0.5759288814978661,1.8628922040064142,0.43244396117289635,2.239956542875066,1
0.9442056992996961,0.6816843708537826,0.6726457961739335,1.1989451520292997,0.5430272532297806,1.5915668737987714,1.2496903920591207,0.033240128912795965,0.033240128912795965,0.6901712284232872,0.7032407309309667,0.6271899395959931,0.2162932706293867,0.6344659903258264,1
0.9704680662983601,1.1932698446906584,0.274074341897512,1.9541630886805204,0.000618845186513137,1.4902632757963405,0.4584153652812034,0.0003146626469825054,0.0,0.44725732711817745,1.4927628978188376,1.0740646769267923,0.044682762451689194,1.538782378527863,1
1.0669381905680413,1.7769176732397312,0.29582272720108593,1.3886294660570753,0.000618845186513137,1.6577564389686739,0.9297333479064014,0.0003146626469825054,0.0,6.120827415946662,1.518780540325761,0.7482621776902016,0.588800608787095,2.7585288658966443,1
0.9294682350124641,1.0420952178266623,1.9928349822606235,1.2812482929883473,0.000618845186513137,3.3961232594092494,1.830021008084509,0.003146626469825054,0.003146626469825054,0.47812639177213334,0.19531018825679966,0.6627736134810334,4.62928770494577,0.2750373733623336,1
0.40443606901554324,1.9530157097924072,1.8799257016029003,0.8513660675964018,0.000618845186513137,0.19887528630068543,1.5084320069851385,0.0003146626469825054,0.0,1.2763680354063862,0.023243448253569776,0.9615697227417525,2.6790238550227046,0.6789961074113834,1
0.9555192000261928,0.9318898328966452,1.2209868570625515,0.6466059096412149,1.8842250692658142,0.00031350772355995845,1.233564311879234,0.11148816571056604,0.11148816571056604,1.0966842800628176,1.0053616428698073,0.8824879025580501,1.0258595940916304,0.2785430597091492,1
0.9311255029691018,1.2492244564846677,2.4626349135190897,0.6871666290238674,1.632812030803576,0.00031350772355995845,0.6736837478709308,0.0003146626469825054,0.0,0.4970868756346641,0.5124304193051443,1.4712284071198034,3.8891598272831835,0.25489797930887403,1
0.9403811973992565,0.7662318656885898,1.8157732986499486,1.3761622871717099,1.6825037034047416,0.00031350772355995845,1.3815534898956263,0.04828367308951186,0.04828367308951186,0.08825317637499161,0.19795240332066963,1.0149243219445032,5.220215686951768,1.310624872960611,1
0.9788933839722357,0.9654094401455011,1.1278842332791197,0.7065395620896435,0.0018276902509465848,0.00036798744307344963,1.0705009996315091,0.2547761546156718,0.2547761546156718,0.695082815395522,0.6004872979350027,0.9368247676589087,1.256542310279594,0.9243242930154011,2
1.0867873782066786,0.6262926233857564,1.2459563504595028,0.5347804624615515,0.0018276902509465848,0.00036798744307344963,1.5596748032805177,0.0002967233074512585,0.0,0.5132386755022929,0.26200043418306446,1.779209768129083,0.2408546016459592,0.3455390803891633,2
0.4309984328876317,1.2997307510971428,2.077572000932214,1.4539767048047818,6.169693132028819,0.00036798744307344963,0.9627909963712621,0.0002967233074512585,0.0,0.20635066979166788,0.5343338609358759,1.163350868890346,0.379848891077892,0.08534820879646514,2
1.1605347264725376,1.4964483292383663,1.3556702042854407,1.6498421884807541,11.765920430221877,0.00036798744307344963,1.2623608994648725,0.0002967233074512585,0.0,0.21863292589210473,0.07831302821587612,1.5059974899023625,1.1550960248432292,0.5329470755116981,2
0.8884146835792012,0.7644449438092872,1.0599262307842594,1.1261414310004234,0.0018276902509465848,0.00036798744307344963,1.3879733431446994,0.21901816077786526,0.21901816077786526,0.19822631071005536,0.6356428141016454,0.5779990532428098,2.184069613528082,0.17167373238895586,2
0.35721222074767184,1.5890516177545089,3.548030991919528,1.3479195565550508,11.198762484372551,1.4962882930738317,0.8726488912569605,0.19737519045112004,0.19737519045112004,0.33786916881200113,1.063024396929475,1.7551998568355625,2.450449313670308,0.868200896575631,2
0.7800084831716068,1.155331055589995,2.2457834935130725,0.6891189926508571,3.432738502492904,0.30856327024613317,1.4545808227403594,0.0002967233074512585,0.0,0.2653061015041223,0.1290695620530952,0.8818712033052585,4.234899120580257,0.33853626199115144,2
1.2301701377209528,1.315466644163851,1.5210231180277882,0.5106607028939774,2.046088762065069,2.7822012227178874,1.291952772607637,0.0002967233074512585,0.0,0.7578172487010769,0.17895086060409143,0.6035944492298931,0.9384932374318653,0.5565627706628165,2
1.0971768341964634,0.9476637693312443,0.585845798080513,0.6198057474132264,0.0018276902509465848,3.3794388327159948,0.7843506077601821,0.37498513323445537,0.37498513323445537,1.1225384546865045,0.11196519536848401,0.7848104463412111,0.1441116389195088,1.4544565636477835,2
0.5840691961642848,1.9698338647419738,2.148839418230327,0.09780499919437145,0.0018276902509465848,0.29793634118091805,0.3176815751463201,0.376499552505725,0.376499552505725,0.10283700996012296,0.8924297746349449,1.0935180213956222,0.15504470268224407,0.8697205416066096,2
1.6171290194780765,0.6892234275980061,1.1430377997039698,0.9389510971901294,0.0018276902509465848,0.7571055897405073,0.37975102926136567,0.20045766477686947,0.20045766477686947,0.08271983554058149,1.983334751621353,0.4452698423252705,0.0,0.172977937836035,2
1.1025002100386054,1.3104550663408687,0.927386212374612,1.1976548849223123,2.217041167439854,1.5604841770003715,0.6454795066548187,0.4461646744802712,0.4461646744802712,0.3463718763732427,0.7647201855081475,1.0150600228790083,0.057242163723026505,1.3911391523512984,2
1.1984373727840514,1.0012800538806892,1.8040883921759097,2.0241938061445075,0.4677965341895559,2.349153810590108,0.23777249903149916,0.0002967233074512585,0.0,0.31361572011264505,0.4791191869978187,1.1457434575088599,0.9322818711301274,0.5410804569361788,2
1.7924261752765625,0.26273953194972954,0.8014069791692021,0.1209932309817274,0.0018276902509465848,0.6482042926258923,0.9243743835848461,0.0002967233074512585,0.0,0.7885753826306039,0.13756276999031036,0.6147435192676249,0.31483635645716435,0.7629206572443796,2
0.4926658270940354,1.5422480752386034,1.0460461458897228,0.7994204730278691,0.0018276902509465848,1.056968540250892,0.7461770572178409,0.4773379916708922,0.4773379916708922,0.6401917807171105,0.07764607884987235,1.150997517227423,0.5223580001630873,0.3366713591905241,2
1.2298317825481777,1.3304278135819834,0.31137211995842606,0.5519807377340337,12.920787101527305,1.447621901007104,1.081795781623044,0.0002967233074512585,0.0,0.18013546880782214,0.223253849970873,0.5208381097204364,0.0,3.0095713703374867,2
1.0511736115256516,0.6144822534794745,0.5023926319776971,0.6144987366768061,0.0018276902509465848,1.1791341503601191,0.6204667098953247,0.0002967233074512585,0.0,0.1065583738040389,0.7710039320051494,0.76403481749344,0.056172213717415924,1.2907332043276996,2
0.9131689505734691,0.7688779658012798,2.022148606252959,0.8939107547900291,0.0018276902509465848,0.03059240938277583,1.5162720113556833,0.01924305352208388,0.01924305352208388,2.3216471457594103,1.272231368263115,1.5638731783751063,0.9429426422576458,0.6767659436365964,2
1.0059415991806677,0.9002638798732288,1.1402708625208147,1.182069960874397,0.0018276902509465848,0.5537805072222228,1.6043665396004478,0.0002967233074512585,0.0,0.7179337280025195,1.778828555625299,0.9277122840317441,6.509689358659238,0.39140405702347475,2
0.5129003987424964,2.0379379336844115,2.962358794712664,0.9071129875526706,0.0018276902509465848,1.8868946273545109,0.7771788381658357,0.0002967233074512585,0.0,0.5821937812597114,2.444166737547182,1.1850015444226998,4.105430610634504,0.22802081425716889,2
0.7329642510275479,1.2398147299050302,1.2930510513846374,0.9689803607051418,0.0018276902509465848,1.5607937503908769,0.7519000574021346,0.0002967233074512585,0.0,0.18601838677165944,3.043077619821813,0.8845039205223328,0.8434693693639533,0.6431321566178664,2
0.9007748531751278,0.4183807026337798,0.7986962684203612,1.4495213545627152,0.0018276902509465848,0.08059083164100701,0.8638101689632445,0.42195450872361184,0.42195450872361184,0.2513729522907683,0.6865747561919135,0.5250437402497226,0.38613898249364775,0.15744024793542008,2
0.951028662999712,0.6946946106172326,0.4120759739401398,1.4027374360040596,0.0018276902509465848,2.1006607472869674,0.9300011111219719,0.0002967233074512585,0.0,0.23450578906876177,0.2171544339212277,0.6778237682971358,0.04576184116778572,2.2350558141948964,2
0.5925365562511222,0.8027910559029107,0.599139241790879,0.47219330307920815,0.0018276902509465848,0.00036798744307344963,1.2753717333940247,0.3485218948144234,0.3485218948144234,4.178551969268784,0.2576920999246019,1.0556791685875382,1.5436833008112232,0.8707221705403642,2
0.8867436647722919,0.37969514473557775,0.5649632722529669,0.9046689971609151,0.0018276902509465848,1.1139106430467045,0.9254974808276759,0.0002967233074512585,0.0,0.1956154284089721,0.173713982185642,0.7149405006833518,0.1304052461997045,0.12058554281190008,2
0.9837975060707458,0.6515928100638473,0.531120995252965,1.2742126781668257,0.0018276902509465848,0.00036798744307344963,1.0110602147249013,0.33198226831238414,0.33198226831238414,0.23783257650823755,0.680020512991142,0.47374237788326823,0.11382732262120157,0.10532239256539659,2
1.0923722380687686,0.6091196705542504,0.9382689200926977,0.8242673496389935,6.655746668375538,3.170116187518781,1.0713087062519593,0.0002967233074512585,0.0,0.3389936023173006,0.38545783930312555,0.6555027028964636,0.03293753898197661,0.353202208301665,2
1.2239450698344208,0.9435794513264667,0.5352885813270717,0.6143296295954842,0.0018276902509465848,2.1451126814454877,1.4713476197977158,0.06795751748703378,0.06795751748703378,0.803108861016865,1.0253431478169746,0.947207955072888,0.34007735010665596,1.0141764132341962,2
0.4135895611452435,1.1937035364919983,2.8344496328409146,1.3658694879078754,0.0018276902509465848,0.00036798744307344963,1.482821020891059,0.0002967233074512585,0.0,0.46237481681451886,0.1543042823566225,1.4279180893461685,1.0579061913196592,1.1977995519215447,2
1.0471936422541033,1.2945851266085397,1.3956623655558127,1.2932400944432583,2.504931185105432,2.3778355321631603,1.193751372866956,0.0002967233074512585,0.0,0.48407520026913775,2.2921871101228013,1.6577536691313328,0.6257917439427808,1.279537114820441,2
1.016380321235892,0.6469351741747362,1.6095287887057497,1.255075830204628,0.0018276902509465848,0.00036798744307344963,1.3771922306464437,0.3190132412498882,0.3190132412498882,0.1917530122379042,0.37756147255975814,0.5395461157720715,3.3244550546557377,0.2130991417345839,2
0.8468924816829406,1.3249668467971751,0.7507175228240888,0.8202168500128533,0.0018276902509465848,3.0651797705823585,0.8638376763300153,0.0002967233074512585,0.0,0.2261337178730095,3.8396739655428305,1.11070784731707,0.0,0.5987498043653207,2
0.903262916457944,1.4384828188088532,0.5629268820932538,0.40978003712418576,0.9999999999999999,1.7104547709119837,1.0234354575529427,0.00031991111349818853,0.0,0.7511812370026054,0.7139030683650078,1.0302466527395673,0.49039860749661185,3.8691256914529553,3
0.6184301954509577,2.9860407825867528,0.6630739249916112,0.6321695846038149,0.9999999999999999,0.001012994106223648,0.9418167452939468,0.2682247212782197,0.2682247212782197,0.8569849636788973,0.6528904106426504,1.125996461142084,0.6331281678700849,0.6981752592790735,3
